"Price Indices by Country and Month"

"Country","Month","Consumer price index, 2010=100"
"Switzerland","2024M09",105.5
"Switzerland","2024M10",105.4
"Switzerland","2024M11",105.2
"Switzerland","2024M12",105.2
"Tajikistan","2000M01",23.0
"Tajikistan","2000M02",23.2
"Tajikistan","2000M03",23.7
"Tajikistan","2000M04",24.5
"Tajikistan","2000M05",26.0
"Tajikistan","2000M06",26.4
"Tajikistan","2000M07",26.5
"Tajikistan","2000M08",28.0
"Tajikistan","2000M09",30.1
"Tajikistan","2000M10",33.9
"Tajikistan","2000M11",36.5
"Tajikistan","2000M12",36.4
"Tajikistan","2001M01",37.2
"Tajikistan","2001M02",37.7
"Tajikistan","2001M03",38.2
"Tajikistan","2001M04",39.0
"Tajikistan","2001M05",39.8
"Tajikistan","2001M06",39.4
"Tajikistan","2001M07",39.4
"Tajikistan","2001M08",39.0
"Tajikistan","2001M09",38.9
"Tajikistan","2001M10",39.3
"Tajikistan","2001M11",40.0
"Tajikistan","2001M12",40.9
"Tajikistan","2002M01",41.6
"Tajikistan","2002M02",41.9
"Tajikistan","2002M03",42.1
"Tajikistan","2002M04",43.4
"Tajikistan","2002M05",43.6
"Tajikistan","2002M06",43.3
"Tajikistan","2002M07",43.6
"Tajikistan","2002M08",43.8
"Tajikistan","2002M09",45.1
"Tajikistan","2002M10",45.3
"Tajikistan","2002M11",45.6
"Tajikistan","2002M12",46.8
"Tajikistan","2003M01",48.6
"Tajikistan","2003M02",49.3
"Tajikistan","2003M03",50.5
"Tajikistan","2003M04",51.2
"Tajikistan","2003M05",51.0
"Tajikistan","2003M06",50.6
"Tajikistan","2003M07",50.4
"Tajikistan","2003M08",50.3
"Tajikistan","2003M09",50.8
"Tajikistan","2003M10",52.8
"Tajikistan","2003M11",53.1
"Tajikistan","2003M12",53.2
"Tajikistan","2004M01",53.6
"Tajikistan","2004M02",53.7
"Tajikistan","2004M03",53.8
"Tajikistan","2004M04",53.9
"Tajikistan","2004M05",53.9
"Tajikistan","2004M06",53.8
"Tajikistan","2004M07",54.4
"Tajikistan","2004M08",54.6
"Tajikistan","2004M09",55.6
"Tajikistan","2004M10",56.2
"Tajikistan","2004M11",56.0
"Tajikistan","2004M12",56.3
"Tajikistan","2005M01",56.4
"Tajikistan","2005M02",57.0
"Tajikistan","2005M03",57.3
"Tajikistan","2005M04",58.4
"Tajikistan","2005M05",58.3
"Tajikistan","2005M06",58.5
"Tajikistan","2005M07",58.9
"Tajikistan","2005M08",59.3
"Tajikistan","2005M09",59.4
"Tajikistan","2005M10",59.5
"Tajikistan","2005M11",59.6
"Tajikistan","2005M12",60.2
"Tajikistan","2006M01",61.0
"Tajikistan","2006M02",61.6
"Tajikistan","2006M03",62.2
"Tajikistan","2006M04",63.9
"Tajikistan","2006M05",63.8
"Tajikistan","2006M06",64.2
"Tajikistan","2006M07",64.7
"Tajikistan","2006M08",65.0
"Tajikistan","2006M09",65.6
"Tajikistan","2006M10",66.1
"Tajikistan","2006M11",66.9
"Tajikistan","2006M12",67.8
"Tajikistan","2007M01",68.4
"Tajikistan","2007M02",68.9
"Tajikistan","2007M03",69.3
"Tajikistan","2007M04",69.7
"Tajikistan","2007M05",69.9
"Tajikistan","2007M06",70.2
"Tajikistan","2007M07",71.0
"Tajikistan","2007M08",71.6
"Tajikistan","2007M09",76.6
"Tajikistan","2007M10",78.4
"Tajikistan","2007M11",80.6
"Tajikistan","2007M12",81.7
"Tajikistan","2008M01",82.5
"Tajikistan","2008M02",83.1
"Tajikistan","2008M03",83.8
"Tajikistan","2008M04",85.4
"Tajikistan","2008M05",87.2
"Tajikistan","2008M06",88.4
"Tajikistan","2008M07",89.8
"Tajikistan","2008M08",91.4
"Tajikistan","2008M09",92.0
"Tajikistan","2008M10",92.4
"Tajikistan","2008M11",92.1
"Tajikistan","2008M12",91.4
"Tajikistan","2009M01",91.7
"Tajikistan","2009M02",92.0
"Tajikistan","2009M03",92.4
"Tajikistan","2009M04",92.4
"Tajikistan","2009M05",93.2
"Tajikistan","2009M06",93.9
"Tajikistan","2009M07",94.2
"Tajikistan","2009M08",95.1
"Tajikistan","2009M09",95.4
"Tajikistan","2009M10",95.6
"Tajikistan","2009M11",95.7
"Tajikistan","2009M12",95.8
"Tajikistan","2010M01",96.5
"Tajikistan","2010M02",97.0
"Tajikistan","2010M03",97.4
"Tajikistan","2010M04",97.6
"Tajikistan","2010M05",98.0
"Tajikistan","2010M06",98.6
"Tajikistan","2010M07",99.4
"Tajikistan","2010M08",100.4
"Tajikistan","2010M09",102.3
"Tajikistan","2010M10",103.4
"Tajikistan","2010M11",104.3
"Tajikistan","2010M12",105.2
"Tajikistan","2011M01",107.2
"Tajikistan","2011M02",108.6
"Tajikistan","2011M03",109.9
"Tajikistan","2011M04",111.6
"Tajikistan","2011M05",112.5
"Tajikistan","2011M06",112.7
"Tajikistan","2011M07",113.2
"Tajikistan","2011M08",114.2
"Tajikistan","2011M09",114.7
"Tajikistan","2011M10",114.6
"Tajikistan","2011M11",114.8
"Tajikistan","2011M12",115.1
"Tajikistan","2012M01",115.5
"Tajikistan","2012M02",115.8
"Tajikistan","2012M03",116.5
"Tajikistan","2012M04",117.3
"Tajikistan","2012M05",117.8
"Tajikistan","2012M06",118.0
"Tajikistan","2012M07",118.4
"Tajikistan","2012M08",120.0
"Tajikistan","2012M09",121.6
"Tajikistan","2012M10",122.2
"Tajikistan","2012M11",122.4
"Tajikistan","2012M12",122.5
"Tajikistan","2013M01",123.1
"Tajikistan","2013M02",123.9
"Tajikistan","2013M03",124.0
"Tajikistan","2013M04",124.2
"Tajikistan","2013M05",124.4
"Tajikistan","2013M06",124.5
"Tajikistan","2013M07",124.4
"Tajikistan","2013M08",125.5
"Tajikistan","2013M09",125.9
"Tajikistan","2013M10",126.2
"Tajikistan","2013M11",126.6
"Tajikistan","2013M12",127.0
"Tajikistan","2014M01",127.5
"Tajikistan","2014M02",128.7
"Tajikistan","2014M03",130.1
"Tajikistan","2014M04",131.8
"Tajikistan","2014M05",132.6
"Tajikistan","2014M06",132.7
"Tajikistan","2014M07",133.0
"Tajikistan","2014M08",133.9
"Tajikistan","2014M09",134.2
"Tajikistan","2014M10",134.7
"Tajikistan","2014M11",135.6
"Tajikistan","2014M12",136.3
"Tajikistan","2015M01",137.1
"Tajikistan","2015M02",137.3
"Tajikistan","2015M03",138.4
"Tajikistan","2015M04",139.3
"Tajikistan","2015M05",139.8
"Tajikistan","2015M06",139.9
"Tajikistan","2015M07",140.0
"Tajikistan","2015M08",140.7
"Tajikistan","2015M09",141.3
"Tajikistan","2015M10",142.0
"Tajikistan","2015M11",142.8
"Tajikistan","2015M12",143.4
"Tajikistan","2016M01",145.4
"Tajikistan","2016M02",146.2
"Tajikistan","2016M03",146.4
"Tajikistan","2016M04",147.0
"Tajikistan","2016M05",147.3
"Tajikistan","2016M06",147.8
"Tajikistan","2016M07",148.7
"Tajikistan","2016M08",149.8
"Tajikistan","2016M09",150.4
"Tajikistan","2016M10",150.8
"Tajikistan","2016M11",151.7
"Tajikistan","2016M12",152.1
"Tajikistan","2017M01",153.0
"Tajikistan","2017M02",154.7
"Tajikistan","2017M03",157.0
"Tajikistan","2017M04",158.9
"Tajikistan","2017M05",160.0
"Tajikistan","2017M06",171.9
"Tajikistan","2017M07",172.6
"Tajikistan","2017M08",172.0
"Tajikistan","2017M09",171.4
"Tajikistan","2017M10",172.0
"Tajikistan","2017M11",172.6
"Tajikistan","2017M12",173.1
"Tajikistan","2018M01",173.8
"Tajikistan","2018M02",173.6
"Tajikistan","2018M03",171.8
"Tajikistan","2018M04",172.7
"Tajikistan","2018M05",173.7
"Tajikistan","2018M06",174.6
"Tajikistan","2018M07",176.5
"Tajikistan","2018M08",178.0
"Tajikistan","2018M09",179.9
"Tajikistan","2018M10",181.2
"Tajikistan","2018M11",181.9
"Tajikistan","2018M12",182.4
"Tajikistan","2019M01",183.5
"Tajikistan","2019M02",184.6
"Tajikistan","2019M03",185.2
"Tajikistan","2019M04",187.0
"Tajikistan","2019M05",188.9
"Tajikistan","2019M06",189.7
"Tajikistan","2019M07",191.4
"Tajikistan","2019M08",193.1
"Tajikistan","2019M09",194.2
"Tajikistan","2019M10",194.4
"Tajikistan","2019M11",195.6
"Tajikistan","2019M12",197.2
"Tajikistan","2020M01",198.4
"Tajikistan","2020M02",199.2
"Tajikistan","2020M03",202.3
"Tajikistan","2020M04",206.8
"Tajikistan","2020M05",207.8
"Tajikistan","2020M06",205.5
"Tajikistan","2020M07",206.2
"Tajikistan","2020M08",206.6
"Tajikistan","2020M09",207.2
"Tajikistan","2020M10",210.9
"Tajikistan","2020M11",214.7
"Tajikistan","2020M12",215.6
"Tajikistan","2021M01",217.1
"Tajikistan","2021M02",218.6
"Tajikistan","2021M03",222.5
"Tajikistan","2021M04",224.1
"Tajikistan","2021M05",225.2
"Tajikistan","2021M06",224.1
"Tajikistan","2021M07",225.0
"Tajikistan","2021M08",226.1
"Tajikistan","2021M09",227.0
"Tajikistan","2021M10",229.3
"Tajikistan","2021M11",232.0
"Tajikistan","2021M12",233.2
"Tajikistan","2022M01",234.3
"Tajikistan","2022M02",234.8
"Tajikistan","2022M03",238.8
"Tajikistan","2022M04",240.6
"Tajikistan","2022M05",242.3
"Tajikistan","2022M06",242.8
"Tajikistan","2022M07",243.9
"Tajikistan","2022M08",240.9
"Tajikistan","2022M09",240.3
"Tajikistan","2022M10",241.3
"Tajikistan","2022M11",242.5
"Tajikistan","2022M12",243.1
"Tajikistan","2023M01",244.3
"Tajikistan","2023M02",245.4
"Tajikistan","2023M03",247.5
"Tajikistan","2023M04",248.7
"Tajikistan","2023M05",248.1
"Tajikistan","2023M06",248.6
"Tajikistan","2023M07",249.4
"Tajikistan","2023M08",251.0
"Tajikistan","2023M09",252.7
"Tajikistan","2023M10",251.8
"Tajikistan","2023M11",251.4
"Tajikistan","2023M12",252.4
"Tajikistan","2024M01",253.5
"Tajikistan","2024M02",254.2
"Tajikistan","2024M03",256.3
"Tajikistan","2024M04",257.1
"Tajikistan","2024M05",256.9
"Tajikistan","2024M06",257.3
"Tajikistan","2024M07",258.0
"Tajikistan","2024M08",259.0
"Tajikistan","2024M09",260.0
"Tajikistan","2024M10",260.4
"Tajikistan","2024M11",261.1
"Tajikistan","2024M12",261.6
"Turkiye","2000M01",17.9
"Turkiye","2000M02",18.5
"Turkiye","2000M03",19.1
"Turkiye","2000M04",19.5
"Turkiye","2000M05",19.9
"Turkiye","2000M06",20.1
"Turkiye","2000M07",20.5
"Turkiye","2000M08",21.0
"Turkiye","2000M09",21.6
"Turkiye","2000M10",22.3
"Turkiye","2000M11",23.1
"Turkiye","2000M12",23.7
"Turkiye","2001M01",24.3
"Turkiye","2001M02",24.7
"Turkiye","2001M03",26.2
"Turkiye","2001M04",28.9
"Turkiye","2001M05",30.4
"Turkiye","2001M06",31.3
"Turkiye","2001M07",32.1
"Turkiye","2001M08",33.0
"Turkiye","2001M09",35.0
"Turkiye","2001M10",37.1
"Turkiye","2001M11",38.7
"Turkiye","2001M12",39.9
"Turkiye","2002M01",42.0
"Turkiye","2002M02",42.8
"Turkiye","2002M03",43.3
"Turkiye","2002M04",44.2
"Turkiye","2002M05",44.4
"Turkiye","2002M06",44.7
"Turkiye","2002M07",45.3
"Turkiye","2002M08",46.3
"Turkiye","2002M09",47.9
"Turkiye","2002M10",49.5
"Turkiye","2002M11",50.9
"Turkiye","2002M12",51.8
"Turkiye","2003M01",53.1
"Turkiye","2003M02",53.9
"Turkiye","2003M03",55.0
"Turkiye","2003M04",55.5
"Turkiye","2003M05",56.1
"Turkiye","2003M06",56.1
"Turkiye","2003M07",56.0
"Turkiye","2003M08",56.1
"Turkiye","2003M09",56.9
"Turkiye","2003M10",57.4
"Turkiye","2003M11",58.1
"Turkiye","2003M12",58.4
"Turkiye","2004M01",58.8
"Turkiye","2004M02",59.0
"Turkiye","2004M03",59.6
"Turkiye","2004M04",59.9
"Turkiye","2004M05",60.2
"Turkiye","2004M06",60.1
"Turkiye","2004M07",60.4
"Turkiye","2004M08",60.8
"Turkiye","2004M09",61.4
"Turkiye","2004M10",62.8
"Turkiye","2004M11",63.6
"Turkiye","2004M12",63.8
"Turkiye","2005M01",64.2
"Turkiye","2005M02",64.2
"Turkiye","2005M03",64.4
"Turkiye","2005M04",64.8
"Turkiye","2005M05",65.4
"Turkiye","2005M06",65.5
"Turkiye","2005M07",65.1
"Turkiye","2005M08",65.7
"Turkiye","2005M09",66.3
"Turkiye","2005M10",67.5
"Turkiye","2005M11",68.5
"Turkiye","2005M12",68.8
"Turkiye","2006M01",69.3
"Turkiye","2006M02",69.4
"Turkiye","2006M03",69.6
"Turkiye","2006M04",70.5
"Turkiye","2006M05",71.9
"Turkiye","2006M06",72.1
"Turkiye","2006M07",72.7
"Turkiye","2006M08",72.4
"Turkiye","2006M09",73.3
"Turkiye","2006M10",74.2
"Turkiye","2006M11",75.2
"Turkiye","2006M12",75.4
"Turkiye","2007M01",76.1
"Turkiye","2007M02",76.5
"Turkiye","2007M03",77.2
"Turkiye","2007M04",78.1
"Turkiye","2007M05",78.5
"Turkiye","2007M06",78.3
"Turkiye","2007M07",77.7
"Turkiye","2007M08",77.8
"Turkiye","2007M09",78.6
"Turkiye","2007M10",80.0
"Turkiye","2007M11",81.5
"Turkiye","2007M12",81.7
"Turkiye","2008M01",82.4
"Turkiye","2008M02",83.4
"Turkiye","2008M03",84.2
"Turkiye","2008M04",85.6
"Turkiye","2008M05",86.9
"Turkiye","2008M06",86.6
"Turkiye","2008M07",87.1
"Turkiye","2008M08",86.9
"Turkiye","2008M09",87.3
"Turkiye","2008M10",89.6
"Turkiye","2008M11",90.3
"Turkiye","2008M12",89.9
"Turkiye","2009M01",90.2
"Turkiye","2009M02",89.9
"Turkiye","2009M03",90.9
"Turkiye","2009M04",90.9
"Turkiye","2009M05",91.5
"Turkiye","2009M06",91.6
"Turkiye","2009M07",91.8
"Turkiye","2009M08",91.5
"Turkiye","2009M09",91.9
"Turkiye","2009M10",94.1
"Turkiye","2009M11",95.3
"Turkiye","2009M12",95.8
"Turkiye","2010M01",97.6
"Turkiye","2010M02",99.0
"Turkiye","2010M03",99.6
"Turkiye","2010M04",100.2
"Turkiye","2010M05",99.8
"Turkiye","2010M06",99.2
"Turkiye","2010M07",98.8
"Turkiye","2010M08",99.2
"Turkiye","2010M09",100.4
"Turkiye","2010M10",102.2
"Turkiye","2010M11",102.2
"Turkiye","2010M12",101.9
"Turkiye","2011M01",102.4
"Turkiye","2011M02",103.1
"Turkiye","2011M03",103.5
"Turkiye","2011M04",104.4
"Turkiye","2011M05",107.0
"Turkiye","2011M06",105.4
"Turkiye","2011M07",105.0
"Turkiye","2011M08",105.8
"Turkiye","2011M09",106.6
"Turkiye","2011M10",110.0
"Turkiye","2011M11",111.9
"Turkiye","2011M12",112.6
"Turkiye","2012M01",113.2
"Turkiye","2012M02",113.9
"Turkiye","2012M03",114.3
"Turkiye","2012M04",116.1
"Turkiye","2012M05",115.8
"Turkiye","2012M06",114.8
"Turkiye","2012M07",114.5
"Turkiye","2012M08",115.2
"Turkiye","2012M09",116.3
"Turkiye","2012M10",118.6
"Turkiye","2012M11",119.1
"Turkiye","2012M12",119.5
"Turkiye","2013M01",121.5
"Turkiye","2013M02",121.9
"Turkiye","2013M03",122.7
"Turkiye","2013M04",123.2
"Turkiye","2013M05",123.4
"Turkiye","2013M06",124.3
"Turkiye","2013M07",124.7
"Turkiye","2013M08",124.6
"Turkiye","2013M09",125.5
"Turkiye","2013M10",127.8
"Turkiye","2013M11",127.8
"Turkiye","2013M12",128.4
"Turkiye","2014M01",130.9
"Turkiye","2014M02",131.5
"Turkiye","2014M03",133.0
"Turkiye","2014M04",134.7
"Turkiye","2014M05",135.3
"Turkiye","2014M06",135.7
"Turkiye","2014M07",136.3
"Turkiye","2014M08",136.4
"Turkiye","2014M09",136.6
"Turkiye","2014M10",139.2
"Turkiye","2014M11",139.5
"Turkiye","2014M12",138.9
"Turkiye","2015M01",140.4
"Turkiye","2015M02",141.4
"Turkiye","2015M03",143.1
"Turkiye","2015M04",145.4
"Turkiye","2015M05",146.2
"Turkiye","2015M06",145.5
"Turkiye","2015M07",145.6
"Turkiye","2015M08",146.2
"Turkiye","2015M09",147.5
"Turkiye","2015M10",149.8
"Turkiye","2015M11",150.8
"Turkiye","2015M12",151.1
"Turkiye","2016M01",153.8
"Turkiye","2016M02",153.8
"Turkiye","2016M03",153.7
"Turkiye","2016M04",154.9
"Turkiye","2016M05",155.8
"Turkiye","2016M06",156.6
"Turkiye","2016M07",158.4
"Turkiye","2016M08",157.9
"Turkiye","2016M09",158.2
"Turkiye","2016M10",160.5
"Turkiye","2016M11",161.3
"Turkiye","2016M12",164.0
"Turkiye","2017M01",168.0
"Turkiye","2017M02",169.4
"Turkiye","2017M03",171.1
"Turkiye","2017M04",173.3
"Turkiye","2017M05",174.1
"Turkiye","2017M06",173.6
"Turkiye","2017M07",173.9
"Turkiye","2017M08",174.8
"Turkiye","2017M09",175.9
"Turkiye","2017M10",179.6
"Turkiye","2017M11",182.3
"Turkiye","2017M12",183.5
"Turkiye","2018M01",185.4
"Turkiye","2018M02",186.8
"Turkiye","2018M03",188.6
"Turkiye","2018M04",192.1
"Turkiye","2018M05",195.3
"Turkiye","2018M06",200.4
"Turkiye","2018M07",201.5
"Turkiye","2018M08",206.1
"Turkiye","2018M09",219.1
"Turkiye","2018M10",224.9
"Turkiye","2018M11",221.7
"Turkiye","2018M12",220.8
"Turkiye","2019M01",223.1
"Turkiye","2019M02",223.5
"Turkiye","2019M03",225.8
"Turkiye","2019M04",229.6
"Turkiye","2019M05",231.8
"Turkiye","2019M06",231.9
"Turkiye","2019M07",235.0
"Turkiye","2019M08",237.0
"Turkiye","2019M09",239.4
"Turkiye","2019M10",244.2
"Turkiye","2019M11",245.1
"Turkiye","2019M12",246.9
"Turkiye","2020M01",250.2
"Turkiye","2020M02",251.1
"Turkiye","2020M03",252.6
"Turkiye","2020M04",254.7
"Turkiye","2020M05",258.2
"Turkiye","2020M06",261.1
"Turkiye","2020M07",262.6
"Turkiye","2020M08",264.9
"Turkiye","2020M09",267.5
"Turkiye","2020M10",273.2
"Turkiye","2020M11",279.5
"Turkiye","2020M12",283.0
"Turkiye","2021M01",287.7
"Turkiye","2021M02",290.3
"Turkiye","2021M03",293.5
"Turkiye","2021M04",298.4
"Turkiye","2021M05",301.0
"Turkiye","2021M06",306.9
"Turkiye","2021M07",312.4
"Turkiye","2021M08",315.9
"Turkiye","2021M09",319.9
"Turkiye","2021M10",327.5
"Turkiye","2021M11",339.0
"Turkiye","2021M12",385.1
"Turkiye","2022M01",427.8
"Turkiye","2022M02",448.4
"Turkiye","2022M03",472.9
"Turkiye","2022M04",507.2
"Turkiye","2022M05",522.3
"Turkiye","2022M06",548.2
"Turkiye","2022M07",561.1
"Turkiye","2022M08",569.3
"Turkiye","2022M09",586.8
"Turkiye","2022M10",607.6
"Turkiye","2022M11",625.2
"Turkiye","2022M12",632.5
"Turkiye","2023M01",674.6
"Turkiye","2023M02",695.8
"Turkiye","2023M03",711.7
"Turkiye","2023M04",728.7
"Turkiye","2023M05",729.0
"Turkiye","2023M06",757.6
"Turkiye","2023M07",829.5
"Turkiye","2023M08",904.9
"Turkiye","2023M09",947.9
"Turkiye","2023M10",980.4
"Turkiye","2023M11",1012.6
"Turkiye","2023M12",1042.2
"Turkiye","2024M01",1112.1
"Turkiye","2024M02",1162.5
"Turkiye","2024M03",1199.2
"Turkiye","2024M04",1237.4
"Turkiye","2024M05",1279.1
"Turkiye","2024M06",1300.0
"Turkiye","2024M07",1342.0
"Turkiye","2024M08",1375.2
"Turkiye","2024M09",1416.0
"Turkiye","2024M10",1456.8
"Turkiye","2024M11",1489.5
"Turkiye","2024M12",1504.8
"Turkmenistan","2000M01",..
"Turkmenistan","2000M02",..
"Turkmenistan","2000M03",..
"Turkmenistan","2000M04",..
"Turkmenistan","2000M05",..
"Turkmenistan","2000M06",..
"Turkmenistan","2000M07",..
"Turkmenistan","2000M08",..
"Turkmenistan","2000M09",..
"Turkmenistan","2000M10",..
"Turkmenistan","2000M11",..
"Turkmenistan","2000M12",..
"Turkmenistan","2001M01",..
"Turkmenistan","2001M02",..
"Turkmenistan","2001M03",..
"Turkmenistan","2001M04",..
"Turkmenistan","2001M05",..
"Turkmenistan","2001M06",..
"Turkmenistan","2001M07",..
"Turkmenistan","2001M08",..
"Turkmenistan","2001M09",..
"Turkmenistan","2001M10",..
"Turkmenistan","2001M11",..
"Turkmenistan","2001M12",..
"Turkmenistan","2002M01",..
"Turkmenistan","2002M02",..
"Turkmenistan","2002M03",..
"Turkmenistan","2002M04",..
"Turkmenistan","2002M05",..
"Turkmenistan","2002M06",..
"Turkmenistan","2002M07",..
"Turkmenistan","2002M08",..
"Turkmenistan","2002M09",..
"Turkmenistan","2002M10",..
"Turkmenistan","2002M11",..
"Turkmenistan","2002M12",..
"Turkmenistan","2003M01",..
"Turkmenistan","2003M02",..
"Turkmenistan","2003M03",..
"Turkmenistan","2003M04",..
"Turkmenistan","2003M05",..
"Turkmenistan","2003M06",..
"Turkmenistan","2003M07",..
"Turkmenistan","2003M08",..
"Turkmenistan","2003M09",..
"Turkmenistan","2003M10",..
"Turkmenistan","2003M11",..
"Turkmenistan","2003M12",..
"Turkmenistan","2004M01",..
"Turkmenistan","2004M02",..
"Turkmenistan","2004M03",..
"Turkmenistan","2004M04",..
"Turkmenistan","2004M05",..
"Turkmenistan","2004M06",..
"Turkmenistan","2004M07",..
"Turkmenistan","2004M08",..
"Turkmenistan","2004M09",..
"Turkmenistan","2004M10",..
"Turkmenistan","2004M11",..
"Turkmenistan","2004M12",..
"Turkmenistan","2005M01",..
"Turkmenistan","2005M02",..
"Turkmenistan","2005M03",..
"Turkmenistan","2005M04",..
"Turkmenistan","2005M05",..
"Turkmenistan","2005M06",..
"Turkmenistan","2005M07",..
"Turkmenistan","2005M08",..
"Turkmenistan","2005M09",..
"Turkmenistan","2005M10",..
"Turkmenistan","2005M11",..
"Turkmenistan","2005M12",..
"Turkmenistan","2006M01",..
"Turkmenistan","2006M02",..
"Turkmenistan","2006M03",..
"Turkmenistan","2006M04",..
"Turkmenistan","2006M05",..
"Turkmenistan","2006M06",..
"Turkmenistan","2006M07",..
"Turkmenistan","2006M08",..
"Turkmenistan","2006M09",..
"Turkmenistan","2006M10",..
"Turkmenistan","2006M11",..
"Turkmenistan","2006M12",..
"Turkmenistan","2007M01",..
"Turkmenistan","2007M02",..
"Turkmenistan","2007M03",..
"Turkmenistan","2007M04",..
"Turkmenistan","2007M05",..
"Turkmenistan","2007M06",..
"Turkmenistan","2007M07",..
"Turkmenistan","2007M08",..
"Turkmenistan","2007M09",..
"Turkmenistan","2007M10",..
"Turkmenistan","2007M11",..
"Turkmenistan","2007M12",..
"Turkmenistan","2008M01",..
"Turkmenistan","2008M02",..
"Turkmenistan","2008M03",..
"Turkmenistan","2008M04",..
"Turkmenistan","2008M05",..
"Turkmenistan","2008M06",..
"Turkmenistan","2008M07",..
"Turkmenistan","2008M08",..
"Turkmenistan","2008M09",..
"Turkmenistan","2008M10",..
"Turkmenistan","2008M11",..
"Turkmenistan","2008M12",..
"Turkmenistan","2009M01",..
"Turkmenistan","2009M02",..
"Turkmenistan","2009M03",..
"Turkmenistan","2009M04",..
"Turkmenistan","2009M05",..
"Turkmenistan","2009M06",..
"Turkmenistan","2009M07",..
"Turkmenistan","2009M08",..
"Turkmenistan","2009M09",..
"Turkmenistan","2009M10",..
"Turkmenistan","2009M11",..
"Turkmenistan","2009M12",..
"Turkmenistan","2010M01",..
"Turkmenistan","2010M02",..
"Turkmenistan","2010M03",..
"Turkmenistan","2010M04",..
"Turkmenistan","2010M05",..
"Turkmenistan","2010M06",..
"Turkmenistan","2010M07",..
"Turkmenistan","2010M08",..
"Turkmenistan","2010M09",..
"Turkmenistan","2010M10",..
"Turkmenistan","2010M11",..
"Turkmenistan","2010M12",..
"Turkmenistan","2011M01",..
"Turkmenistan","2011M02",..
"Turkmenistan","2011M03",..
"Turkmenistan","2011M04",..
"Turkmenistan","2011M05",..
"Turkmenistan","2011M06",..
"Turkmenistan","2011M07",..
"Turkmenistan","2011M08",..
"Turkmenistan","2011M09",..
"Turkmenistan","2011M10",..
"Turkmenistan","2011M11",..
"Turkmenistan","2011M12",..
"Turkmenistan","2012M01",..
"Turkmenistan","2012M02",..
"Turkmenistan","2012M03",..
"Turkmenistan","2012M04",..
"Turkmenistan","2012M05",..
"Turkmenistan","2012M06",..
"Turkmenistan","2012M07",..
"Turkmenistan","2012M08",..
"Turkmenistan","2012M09",..
"Turkmenistan","2012M10",..
"Turkmenistan","2012M11",..
"Turkmenistan","2012M12",..
"Turkmenistan","2013M01",..
"Turkmenistan","2013M02",..
"Turkmenistan","2013M03",..
"Turkmenistan","2013M04",..
"Turkmenistan","2013M05",..
"Turkmenistan","2013M06",..
"Turkmenistan","2013M07",..
"Turkmenistan","2013M08",..
"Turkmenistan","2013M09",..
"Turkmenistan","2013M10",..
"Turkmenistan","2013M11",..
"Turkmenistan","2013M12",..
"Turkmenistan","2014M01",..
"Turkmenistan","2014M02",..
"Turkmenistan","2014M03",..
"Turkmenistan","2014M04",..
"Turkmenistan","2014M05",..
"Turkmenistan","2014M06",..
"Turkmenistan","2014M07",..
"Turkmenistan","2014M08",..
"Turkmenistan","2014M09",..
"Turkmenistan","2014M10",..
"Turkmenistan","2014M11",..
"Turkmenistan","2014M12",..
"Turkmenistan","2015M01",..
"Turkmenistan","2015M02",..
"Turkmenistan","2015M03",..
"Turkmenistan","2015M04",..
"Turkmenistan","2015M05",..
"Turkmenistan","2015M06",..
"Turkmenistan","2015M07",..
"Turkmenistan","2015M08",..
"Turkmenistan","2015M09",..
"Turkmenistan","2015M10",..
"Turkmenistan","2015M11",..
"Turkmenistan","2015M12",..
"Turkmenistan","2016M01",..
"Turkmenistan","2016M02",..
"Turkmenistan","2016M03",..
"Turkmenistan","2016M04",..
"Turkmenistan","2016M05",..
"Turkmenistan","2016M06",..
"Turkmenistan","2016M07",..
"Turkmenistan","2016M08",..
"Turkmenistan","2016M09",..
"Turkmenistan","2016M10",..
"Turkmenistan","2016M11",..
"Turkmenistan","2016M12",..
"Turkmenistan","2017M01",..
"Turkmenistan","2017M02",..
"Turkmenistan","2017M03",..
"Turkmenistan","2017M04",..
"Turkmenistan","2017M05",..
"Turkmenistan","2017M06",..
"Turkmenistan","2017M07",..
"Turkmenistan","2017M08",..
"Turkmenistan","2017M09",..
"Turkmenistan","2017M10",..
"Turkmenistan","2017M11",..
"Turkmenistan","2017M12",..
"Turkmenistan","2018M01",..
"Turkmenistan","2018M02",..
"Turkmenistan","2018M03",..
"Turkmenistan","2018M04",..
"Turkmenistan","2018M05",..
"Turkmenistan","2018M06",..
"Turkmenistan","2018M07",..
"Turkmenistan","2018M08",..
"Turkmenistan","2018M09",..
"Turkmenistan","2018M10",..
"Turkmenistan","2018M11",..
"Turkmenistan","2018M12",..
"Turkmenistan","2019M01",..
"Turkmenistan","2019M02",..
"Turkmenistan","2019M03",..
"Turkmenistan","2019M04",..
"Turkmenistan","2019M05",..
"Turkmenistan","2019M06",..
"Turkmenistan","2019M07",..
"Turkmenistan","2019M08",..
"Turkmenistan","2019M09",..
"Turkmenistan","2019M10",..
"Turkmenistan","2019M11",..
"Turkmenistan","2019M12",..
"Turkmenistan","2020M01",..
"Turkmenistan","2020M02",..
"Turkmenistan","2020M03",..
"Turkmenistan","2020M04",..
"Turkmenistan","2020M05",..
"Turkmenistan","2020M06",..
"Turkmenistan","2020M07",..
"Turkmenistan","2020M08",..
"Turkmenistan","2020M09",..
