"Exchange Rate (XR) by Country, Indicator and Month"

"Country","Month","Exchange Rate, NCU per Euro"
"Bulgaria","2019M05",1.9558
"Bulgaria","2019M06",1.9558
"Bulgaria","2019M07",1.9558
"Bulgaria","2019M08",1.9558
"Bulgaria","2019M09",1.9558
"Bulgaria","2019M10",1.9558
"Bulgaria","2019M11",1.9558
"Bulgaria","2019M12",1.9558
"Bulgaria","2020M01",1.9558
"Bulgaria","2020M02",1.9558
"Bulgaria","2020M03",1.9558
"Bulgaria","2020M04",1.9558
"Bulgaria","2020M05",1.9558
"Bulgaria","2020M06",1.9558
"Bulgaria","2020M07",1.9558
"Bulgaria","2020M08",1.9558
"Bulgaria","2020M09",1.9558
"Bulgaria","2020M10",1.9558
"Bulgaria","2020M11",1.9558
"Bulgaria","2020M12",1.9558
"Bulgaria","2021M01",1.9558
"Bulgaria","2021M02",1.9558
"Bulgaria","2021M03",1.9558
"Bulgaria","2021M04",1.9558
"Bulgaria","2021M05",1.9558
"Bulgaria","2021M06",1.9558
"Bulgaria","2021M07",1.9558
"Bulgaria","2021M08",1.9558
"Bulgaria","2021M09",1.9558
"Bulgaria","2021M10",1.9558
"Bulgaria","2021M11",1.9558
"Bulgaria","2021M12",1.9558
"Bulgaria","2022M01",1.9558
"Bulgaria","2022M02",1.9558
"Bulgaria","2022M03",1.9558
"Bulgaria","2022M04",1.9558
"Bulgaria","2022M05",1.9558
"Bulgaria","2022M06",1.9558
"Bulgaria","2022M07",1.9558
"Bulgaria","2022M08",1.9558
"Bulgaria","2022M09",1.9558
"Bulgaria","2022M10",1.9558
"Bulgaria","2022M11",1.9558
"Bulgaria","2022M12",1.9558
"Bulgaria","2023M01",1.9558
"Bulgaria","2023M02",1.9558
"Bulgaria","2023M03",1.9558
"Bulgaria","2023M04",1.9558
"Bulgaria","2023M05",1.9558
"Bulgaria","2023M06",1.9558
"Bulgaria","2023M07",1.9558
"Bulgaria","2023M08",1.9558
"Bulgaria","2023M09",1.9558
"Bulgaria","2023M10",1.9558
"Bulgaria","2023M11",1.9558
"Bulgaria","2023M12",1.9558
"Bulgaria","2024M01",1.9558
"Bulgaria","2024M02",1.9558
"Bulgaria","2024M03",1.9558
"Bulgaria","2024M04",1.9558
"Bulgaria","2024M05",1.9558
"Bulgaria","2024M06",1.9558
"Bulgaria","2024M07",1.9558
"Bulgaria","2024M08",1.9558
"Bulgaria","2024M09",1.9558
"Bulgaria","2024M10",1.9558
"Bulgaria","2024M11",1.9558
"Bulgaria","2024M12",1.9558
"Canada","2000M01",1.4687
"Canada","2000M02",1.4270
"Canada","2000M03",1.4082
"Canada","2000M04",1.3890
"Canada","2000M05",1.3549
"Canada","2000M06",1.4018
"Canada","2000M07",1.3886
"Canada","2000M08",1.3406
"Canada","2000M09",1.2945
"Canada","2000M10",1.2924
"Canada","2000M11",1.3204
"Canada","2000M12",1.3679
"Canada","2001M01",1.4098
"Canada","2001M02",1.4027
"Canada","2001M03",1.4167
"Canada","2001M04",1.3903
"Canada","2001M05",1.3473
"Canada","2001M06",1.3016
"Canada","2001M07",1.3153
"Canada","2001M08",1.3857
"Canada","2001M09",1.4260
"Canada","2001M10",1.4224
"Canada","2001M11",1.4153
"Canada","2001M12",1.4075
"Canada","2002M01",1.4135
"Canada","2002M02",1.3880
"Canada","2002M03",1.3903
"Canada","2002M04",1.4008
"Canada","2002M05",1.4210
"Canada","2002M06",1.4627
"Canada","2002M07",1.5321
"Canada","2002M08",1.5333
"Canada","2002M09",1.5434
"Canada","2002M10",1.5481
"Canada","2002M11",1.5735
"Canada","2002M12",1.5872
"Canada","2003M01",1.6364
"Canada","2003M02",1.6299
"Canada","2003M03",1.5943
"Canada","2003M04",1.5851
"Canada","2003M05",1.6016
"Canada","2003M06",1.5798
"Canada","2003M07",1.5694
"Canada","2003M08",1.5570
"Canada","2003M09",1.5330
"Canada","2003M10",1.5489
"Canada","2003M11",1.5361
"Canada","2003M12",1.6131
"Canada","2004M01",1.6346
"Canada","2004M02",1.6817
"Canada","2004M03",1.6314
"Canada","2004M04",1.6068
"Canada","2004M05",1.6541
"Canada","2004M06",1.6492
"Canada","2004M07",1.6220
"Canada","2004M08",1.6007
"Canada","2004M09",1.5767
"Canada","2004M10",1.5600
"Canada","2004M11",1.5540
"Canada","2004M12",1.6333
"Canada","2005M01",1.6060
"Canada","2005M02",1.6128
"Canada","2005M03",1.6064
"Canada","2005M04",1.5991
"Canada","2005M05",1.5942
"Canada","2005M06",1.5111
"Canada","2005M07",1.4730
"Canada","2005M08",1.4819
"Canada","2005M09",1.4452
"Canada","2005M10",1.4149
"Canada","2005M11",1.3944
"Canada","2005M12",1.3778
"Canada","2006M01",1.4025
"Canada","2006M02",1.3723
"Canada","2006M03",1.3919
"Canada","2006M04",1.4052
"Canada","2006M05",1.4173
"Canada","2006M06",1.4089
"Canada","2006M07",1.4303
"Canada","2006M08",1.4338
"Canada","2006M09",1.4203
"Canada","2006M10",1.4235
"Canada","2006M11",1.4635
"Canada","2006M12",1.5212
"Canada","2007M01",1.5285
"Canada","2007M02",1.5309
"Canada","2007M03",1.5472
"Canada","2007M04",1.5334
"Canada","2007M05",1.4796
"Canada","2007M06",1.4293
"Canada","2007M07",1.4417
"Canada","2007M08",1.4420
"Canada","2007M09",1.4273
"Canada","2007M10",1.3891
"Canada","2007M11",1.4163
"Canada","2007M12",1.4620
"Canada","2008M01",1.4862
"Canada","2008M02",1.4740
"Canada","2008M03",1.5519
"Canada","2008M04",1.5965
"Canada","2008M05",1.5530
"Canada","2008M06",1.5803
"Canada","2008M07",1.5974
"Canada","2008M08",1.5765
"Canada","2008M09",1.5201
"Canada","2008M10",1.5646
"Canada","2008M11",1.5509
"Canada","2008M12",1.6600
"Canada","2009M01",1.6233
"Canada","2009M02",1.5940
"Canada","2009M03",1.6470
"Canada","2009M04",1.6188
"Canada","2009M05",1.5712
"Canada","2009M06",1.5761
"Canada","2009M07",1.5824
"Canada","2009M08",1.5522
"Canada","2009M09",1.5752
"Canada","2009M10",1.5619
"Canada","2009M11",1.5805
"Canada","2009M12",1.5397
"Canada","2010M01",1.4879
"Canada","2010M02",1.4454
"Canada","2010M03",1.3889
"Canada","2010M04",1.3467
"Canada","2010M05",1.3060
"Canada","2010M06",1.2674
"Canada","2010M07",1.3322
"Canada","2010M08",1.3411
"Canada","2010M09",1.3515
"Canada","2010M10",1.4152
"Canada","2010M11",1.3831
"Canada","2010M12",1.3327
"Canada","2011M01",1.3277
"Canada","2011M02",1.3484
"Canada","2011M03",1.3672
"Canada","2011M04",1.3834
"Canada","2011M05",1.3885
"Canada","2011M06",1.4063
"Canada","2011M07",1.3638
"Canada","2011M08",1.4071
"Canada","2011M09",1.3794
"Canada","2011M10",1.3981
"Canada","2011M11",1.3896
"Canada","2011M12",1.3481
"Canada","2012M01",1.3073
"Canada","2012M02",1.3193
"Canada","2012M03",1.3121
"Canada","2012M04",1.3068
"Canada","2012M05",1.2916
"Canada","2012M06",1.2874
"Canada","2012M07",1.2461
"Canada","2012M08",1.2315
"Canada","2012M09",1.2583
"Canada","2012M10",1.2801
"Canada","2012M11",1.2787
"Canada","2012M12",1.2984
"Canada","2013M01",1.3189
"Canada","2013M02",1.3477
"Canada","2013M03",1.3285
"Canada","2013M04",1.3268
"Canada","2013M05",1.3257
"Canada","2013M06",1.3596
"Canada","2013M07",1.3619
"Canada","2013M08",1.3853
"Canada","2013M09",1.3817
"Canada","2013M10",1.4128
"Canada","2013M11",1.4145
"Canada","2013M12",1.4580
"Canada","2014M01",1.4884
"Canada","2014M02",1.5094
"Canada","2014M03",1.5352
"Canada","2014M04",1.5181
"Canada","2014M05",1.4951
"Canada","2014M06",1.4728
"Canada","2014M07",1.4524
"Canada","2014M08",1.4548
"Canada","2014M09",1.4196
"Canada","2014M10",1.4214
"Canada","2014M11",1.4136
"Canada","2014M12",1.4216
"Canada","2015M01",1.4039
"Canada","2015M02",1.4199
"Canada","2015M03",1.3660
"Canada","2015M04",1.3313
"Canada","2015M05",1.3568
"Canada","2015M06",1.3854
"Canada","2015M07",1.4124
"Canada","2015M08",1.4637
"Canada","2015M09",1.4882
"Canada","2015M10",1.4685
"Canada","2015M11",1.4248
"Canada","2015M12",1.4904
"Canada","2016M01",1.5447
"Canada","2016M02",1.5317
"Canada","2016M03",1.4697
"Canada","2016M04",1.4559
"Canada","2016M05",1.4626
"Canada","2016M06",1.4477
"Canada","2016M07",1.4428
"Canada","2016M08",1.4557
"Canada","2016M09",1.4677
"Canada","2016M10",1.4594
"Canada","2016M11",1.4519
"Canada","2016M12",1.4070
"Canada","2017M01",1.4032
"Canada","2017M02",1.3942
"Canada","2017M03",1.4306
"Canada","2017M04",1.4408
"Canada","2017M05",1.5041
"Canada","2017M06",1.4941
"Canada","2017M07",1.4641
"Canada","2017M08",1.4889
"Canada","2017M09",1.4639
"Canada","2017M10",1.4801
"Canada","2017M11",1.4978
"Canada","2017M12",1.5108
"Canada","2018M01",1.5166
"Canada","2018M02",1.5526
"Canada","2018M03",1.5943
"Canada","2018M04",1.5622
"Canada","2018M05",1.5197
"Canada","2018M06",1.5327
"Canada","2018M07",1.5356
"Canada","2018M08",1.5063
"Canada","2018M09",1.5211
"Canada","2018M10",1.4935
"Canada","2018M11",1.4998
"Canada","2018M12",1.5278
"Canada","2019M01",1.5196
"Canada","2019M02",1.4995
"Canada","2019M03",1.5104
"Canada","2019M04",1.5035
"Canada","2019M05",1.5058
"Canada","2019M06",1.5011
"Canada","2019M07",1.4693
"Canada","2019M08",1.4768
"Canada","2019M09",1.4578
"Canada","2019M10",1.4581
"Canada","2019M11",1.4630
"Canada","2019M12",1.4640
"Canada","2020M01",1.4523
"Canada","2020M02",1.4485
"Canada","2020M03",1.5417
"Canada","2020M04",1.5287
"Canada","2020M05",1.5219
"Canada","2020M06",1.5254
"Canada","2020M07",1.5481
"Canada","2020M08",1.5654
"Canada","2020M09",1.5586
"Canada","2020M10",1.5559
"Canada","2020M11",1.5472
"Canada","2020M12",1.5595
"Canada","2021M01",1.5494
"Canada","2021M02",1.5354
"Canada","2021M03",1.4970
"Canada","2021M04",1.4975
"Canada","2021M05",1.4732
"Canada","2021M06",1.4713
"Canada","2021M07",1.4806
"Canada","2021M08",1.4827
"Canada","2021M09",1.4910
"Canada","2021M10",1.4436
"Canada","2021M11",1.4339
"Canada","2021M12",1.4463
"Canada","2022M01",1.4282
"Canada","2022M02",1.4422
"Canada","2022M03",1.3950
"Canada","2022M04",1.3652
"Canada","2022M05",1.3588
"Canada","2022M06",1.3537
"Canada","2022M07",1.3180
"Canada","2022M08",1.3078
"Canada","2022M09",1.3187
"Canada","2022M10",1.3477
"Canada","2022M11",1.3708
"Canada","2022M12",1.4379
"Canada","2023M01",1.4474
"Canada","2023M02",1.4400
"Canada","2023M03",1.4649
"Canada","2023M04",1.4792
"Canada","2023M05",1.4687
"Canada","2023M06",1.4414
"Canada","2023M07",1.4618
"Canada","2023M08",1.4703
"Canada","2023M09",1.4458
"Canada","2023M10",1.4474
"Canada","2023M11",1.4828
"Canada","2023M12",1.4653
"Canada","2024M01",1.4631
"Canada","2024M02",1.4564
"Canada","2024M03",1.4726
"Canada","2024M04",1.4661
"Canada","2024M05",1.4780
"Canada","2024M06",1.4750
"Canada","2024M07",1.4868
"Canada","2024M08",1.5049
"Canada","2024M09",1.5037
"Canada","2024M10",1.4993
"Canada","2024M11",1.4855
"Canada","2024M12",1.4915
"Croatia","2000M01",1.0000
"Croatia","2000M02",1.0000
"Croatia","2000M03",1.0000
"Croatia","2000M04",1.0000
"Croatia","2000M05",1.0000
"Croatia","2000M06",1.0000
"Croatia","2000M07",1.0000
"Croatia","2000M08",1.0000
"Croatia","2000M09",1.0000
"Croatia","2000M10",1.0000
"Croatia","2000M11",1.0000
"Croatia","2000M12",1.0000
"Croatia","2001M01",1.0000
"Croatia","2001M02",1.0000
"Croatia","2001M03",1.0000
"Croatia","2001M04",1.0000
"Croatia","2001M05",1.0000
"Croatia","2001M06",1.0000
"Croatia","2001M07",1.0000
"Croatia","2001M08",1.0000
"Croatia","2001M09",1.0000
"Croatia","2001M10",1.0000
"Croatia","2001M11",1.0000
"Croatia","2001M12",1.0000
"Croatia","2002M01",1.0000
"Croatia","2002M02",1.0000
"Croatia","2002M03",1.0000
"Croatia","2002M04",1.0000
"Croatia","2002M05",1.0000
"Croatia","2002M06",1.0000
"Croatia","2002M07",1.0000
"Croatia","2002M08",1.0000
"Croatia","2002M09",1.0000
"Croatia","2002M10",1.0000
"Croatia","2002M11",1.0000
"Croatia","2002M12",1.0000
"Croatia","2003M01",1.0000
"Croatia","2003M02",1.0000
"Croatia","2003M03",1.0000
"Croatia","2003M04",1.0000
"Croatia","2003M05",1.0000
"Croatia","2003M06",1.0000
"Croatia","2003M07",1.0000
"Croatia","2003M08",1.0000
"Croatia","2003M09",1.0000
"Croatia","2003M10",1.0000
"Croatia","2003M11",1.0000
"Croatia","2003M12",1.0000
"Croatia","2004M01",1.0000
"Croatia","2004M02",1.0000
"Croatia","2004M03",1.0000
"Croatia","2004M04",1.0000
"Croatia","2004M05",1.0000
"Croatia","2004M06",1.0000
"Croatia","2004M07",1.0000
"Croatia","2004M08",1.0000
"Croatia","2004M09",1.0000
"Croatia","2004M10",1.0000
"Croatia","2004M11",1.0000
"Croatia","2004M12",1.0000
"Croatia","2005M01",1.0000
"Croatia","2005M02",1.0000
"Croatia","2005M03",1.0000
"Croatia","2005M04",1.0000
"Croatia","2005M05",1.0000
"Croatia","2005M06",1.0000
"Croatia","2005M07",1.0000
"Croatia","2005M08",1.0000
"Croatia","2005M09",1.0000
"Croatia","2005M10",1.0000
"Croatia","2005M11",1.0000
"Croatia","2005M12",1.0000
"Croatia","2006M01",1.0000
"Croatia","2006M02",1.0000
"Croatia","2006M03",1.0000
"Croatia","2006M04",1.0000
"Croatia","2006M05",1.0000
"Croatia","2006M06",1.0000
"Croatia","2006M07",1.0000
"Croatia","2006M08",1.0000
"Croatia","2006M09",1.0000
"Croatia","2006M10",1.0000
"Croatia","2006M11",1.0000
"Croatia","2006M12",1.0000
"Croatia","2007M01",1.0000
"Croatia","2007M02",1.0000
"Croatia","2007M03",1.0000
"Croatia","2007M04",1.0000
"Croatia","2007M05",1.0000
"Croatia","2007M06",1.0000
"Croatia","2007M07",1.0000
"Croatia","2007M08",1.0000
"Croatia","2007M09",1.0000
"Croatia","2007M10",1.0000
"Croatia","2007M11",1.0000
"Croatia","2007M12",1.0000
"Croatia","2008M01",1.0000
"Croatia","2008M02",1.0000
"Croatia","2008M03",1.0000
"Croatia","2008M04",1.0000
"Croatia","2008M05",1.0000
"Croatia","2008M06",1.0000
"Croatia","2008M07",1.0000
"Croatia","2008M08",1.0000
"Croatia","2008M09",1.0000
"Croatia","2008M10",1.0000
"Croatia","2008M11",1.0000
"Croatia","2008M12",1.0000
"Croatia","2009M01",1.0000
"Croatia","2009M02",1.0000
"Croatia","2009M03",1.0000
"Croatia","2009M04",1.0000
"Croatia","2009M05",1.0000
"Croatia","2009M06",1.0000
"Croatia","2009M07",1.0000
"Croatia","2009M08",1.0000
"Croatia","2009M09",1.0000
"Croatia","2009M10",1.0000
"Croatia","2009M11",1.0000
"Croatia","2009M12",1.0000
"Croatia","2010M01",1.0000
"Croatia","2010M02",1.0000
"Croatia","2010M03",1.0000
"Croatia","2010M04",1.0000
"Croatia","2010M05",1.0000
"Croatia","2010M06",1.0000
"Croatia","2010M07",1.0000
"Croatia","2010M08",1.0000
"Croatia","2010M09",1.0000
"Croatia","2010M10",1.0000
"Croatia","2010M11",1.0000
"Croatia","2010M12",1.0000
"Croatia","2011M01",1.0000
"Croatia","2011M02",1.0000
"Croatia","2011M03",1.0000
"Croatia","2011M04",1.0000
"Croatia","2011M05",1.0000
"Croatia","2011M06",1.0000
"Croatia","2011M07",1.0000
"Croatia","2011M08",1.0000
"Croatia","2011M09",1.0000
"Croatia","2011M10",1.0000
"Croatia","2011M11",1.0000
"Croatia","2011M12",1.0000
"Croatia","2012M01",1.0000
"Croatia","2012M02",1.0000
"Croatia","2012M03",1.0000
"Croatia","2012M04",1.0000
"Croatia","2012M05",1.0000
"Croatia","2012M06",1.0000
"Croatia","2012M07",1.0000
"Croatia","2012M08",1.0000
"Croatia","2012M09",1.0000
"Croatia","2012M10",1.0000
"Croatia","2012M11",1.0000
"Croatia","2012M12",1.0000
"Croatia","2013M01",1.0000
"Croatia","2013M02",1.0000
"Croatia","2013M03",1.0000
"Croatia","2013M04",1.0000
"Croatia","2013M05",1.0000
"Croatia","2013M06",1.0000
"Croatia","2013M07",1.0000
"Croatia","2013M08",1.0000
"Croatia","2013M09",1.0000
"Croatia","2013M10",1.0000
"Croatia","2013M11",1.0000
"Croatia","2013M12",1.0000
"Croatia","2014M01",1.0000
"Croatia","2014M02",1.0000
"Croatia","2014M03",1.0000
"Croatia","2014M04",1.0000
"Croatia","2014M05",1.0000
"Croatia","2014M06",1.0000
"Croatia","2014M07",1.0000
"Croatia","2014M08",1.0000
"Croatia","2014M09",1.0000
"Croatia","2014M10",1.0000
"Croatia","2014M11",1.0000
"Croatia","2014M12",1.0000
"Croatia","2015M01",1.0000
"Croatia","2015M02",1.0000
"Croatia","2015M03",1.0000
"Croatia","2015M04",1.0000
"Croatia","2015M05",1.0000
"Croatia","2015M06",1.0000
"Croatia","2015M07",1.0000
"Croatia","2015M08",1.0000
"Croatia","2015M09",1.0000
"Croatia","2015M10",1.0000
"Croatia","2015M11",1.0000
"Croatia","2015M12",1.0000
"Croatia","2016M01",1.0000
"Croatia","2016M02",1.0000
"Croatia","2016M03",1.0000
"Croatia","2016M04",1.0000
"Croatia","2016M05",1.0000
"Croatia","2016M06",1.0000
"Croatia","2016M07",1.0000
"Croatia","2016M08",1.0000
"Croatia","2016M09",1.0000
"Croatia","2016M10",1.0000
"Croatia","2016M11",1.0000
"Croatia","2016M12",1.0000
"Croatia","2017M01",1.0000
"Croatia","2017M02",1.0000
"Croatia","2017M03",1.0000
"Croatia","2017M04",1.0000
"Croatia","2017M05",1.0000
"Croatia","2017M06",1.0000
"Croatia","2017M07",1.0000
"Croatia","2017M08",1.0000
"Croatia","2017M09",1.0000
"Croatia","2017M10",1.0000
"Croatia","2017M11",1.0000
"Croatia","2017M12",1.0000
"Croatia","2018M01",1.0000
"Croatia","2018M02",1.0000
"Croatia","2018M03",1.0000
"Croatia","2018M04",1.0000
"Croatia","2018M05",1.0000
"Croatia","2018M06",1.0000
"Croatia","2018M07",1.0000
"Croatia","2018M08",1.0000
"Croatia","2018M09",1.0000
"Croatia","2018M10",1.0000
"Croatia","2018M11",1.0000
"Croatia","2018M12",1.0000
"Croatia","2019M01",1.0000
"Croatia","2019M02",1.0000
"Croatia","2019M03",1.0000
"Croatia","2019M04",1.0000
"Croatia","2019M05",1.0000
"Croatia","2019M06",1.0000
"Croatia","2019M07",1.0000
"Croatia","2019M08",1.0000
"Croatia","2019M09",1.0000
"Croatia","2019M10",1.0000
"Croatia","2019M11",1.0000
"Croatia","2019M12",1.0000
"Croatia","2020M01",1.0000
"Croatia","2020M02",1.0000
"Croatia","2020M03",1.0000
"Croatia","2020M04",1.0000
"Croatia","2020M05",1.0000
"Croatia","2020M06",1.0000
"Croatia","2020M07",1.0000
"Croatia","2020M08",1.0000
"Croatia","2020M09",1.0000
"Croatia","2020M10",1.0000
"Croatia","2020M11",1.0000
"Croatia","2020M12",1.0000
"Croatia","2021M01",1.0000
"Croatia","2021M02",1.0000
"Croatia","2021M03",1.0000
"Croatia","2021M04",1.0000
"Croatia","2021M05",1.0000
"Croatia","2021M06",1.0000
"Croatia","2021M07",1.0000
"Croatia","2021M08",1.0000
"Croatia","2021M09",1.0000
"Croatia","2021M10",1.0000
"Croatia","2021M11",1.0000
"Croatia","2021M12",1.0000
"Croatia","2022M01",1.0000
"Croatia","2022M02",1.0000
"Croatia","2022M03",1.0000
"Croatia","2022M04",1.0000
"Croatia","2022M05",1.0000
"Croatia","2022M06",1.0000
"Croatia","2022M07",1.0000
"Croatia","2022M08",1.0000
"Croatia","2022M09",1.0000
"Croatia","2022M10",1.0000
"Croatia","2022M11",1.0000
"Croatia","2022M12",1.0000
"Croatia","2023M01",1.0000
"Croatia","2023M02",1.0000
"Croatia","2023M03",1.0000
"Croatia","2023M04",1.0000
"Croatia","2023M05",1.0000
"Croatia","2023M06",1.0000
"Croatia","2023M07",1.0000
"Croatia","2023M08",1.0000
"Croatia","2023M09",1.0000
"Croatia","2023M10",1.0000
"Croatia","2023M11",1.0000
"Croatia","2023M12",1.0000
"Croatia","2024M01",1.0000
"Croatia","2024M02",1.0000
"Croatia","2024M03",1.0000
"Croatia","2024M04",1.0000
"Croatia","2024M05",1.0000
"Croatia","2024M06",1.0000
"Croatia","2024M07",1.0000
"Croatia","2024M08",1.0000
"Croatia","2024M09",1.0000
"Croatia","2024M10",1.0000
"Croatia","2024M11",1.0000
"Croatia","2024M12",1.0000
"Cyprus","2000M01",1.0000
"Cyprus","2000M02",1.0000
"Cyprus","2000M03",1.0000
"Cyprus","2000M04",1.0000
"Cyprus","2000M05",1.0000
"Cyprus","2000M06",1.0000
"Cyprus","2000M07",1.0000
"Cyprus","2000M08",1.0000
"Cyprus","2000M09",1.0000
"Cyprus","2000M10",1.0000
"Cyprus","2000M11",1.0000
"Cyprus","2000M12",1.0000
"Cyprus","2001M01",1.0000
"Cyprus","2001M02",1.0000
"Cyprus","2001M03",1.0000
"Cyprus","2001M04",1.0000
"Cyprus","2001M05",1.0000
"Cyprus","2001M06",1.0000
"Cyprus","2001M07",1.0000
"Cyprus","2001M08",1.0000
"Cyprus","2001M09",1.0000
"Cyprus","2001M10",1.0000
"Cyprus","2001M11",1.0000
"Cyprus","2001M12",1.0000
"Cyprus","2002M01",1.0000
"Cyprus","2002M02",1.0000
"Cyprus","2002M03",1.0000
"Cyprus","2002M04",1.0000
"Cyprus","2002M05",1.0000
"Cyprus","2002M06",1.0000
"Cyprus","2002M07",1.0000
"Cyprus","2002M08",1.0000
"Cyprus","2002M09",1.0000
"Cyprus","2002M10",1.0000
"Cyprus","2002M11",1.0000
"Cyprus","2002M12",1.0000
"Cyprus","2003M01",1.0000
"Cyprus","2003M02",1.0000
"Cyprus","2003M03",1.0000
"Cyprus","2003M04",1.0000
"Cyprus","2003M05",1.0000
"Cyprus","2003M06",1.0000
"Cyprus","2003M07",1.0000
"Cyprus","2003M08",1.0000
"Cyprus","2003M09",1.0000
"Cyprus","2003M10",1.0000
"Cyprus","2003M11",1.0000
"Cyprus","2003M12",1.0000
"Cyprus","2004M01",1.0000
"Cyprus","2004M02",1.0000
"Cyprus","2004M03",1.0000
"Cyprus","2004M04",1.0000
"Cyprus","2004M05",1.0000
"Cyprus","2004M06",1.0000
"Cyprus","2004M07",1.0000
"Cyprus","2004M08",1.0000
"Cyprus","2004M09",1.0000
"Cyprus","2004M10",1.0000
"Cyprus","2004M11",1.0000
"Cyprus","2004M12",1.0000
"Cyprus","2005M01",1.0000
"Cyprus","2005M02",1.0000
"Cyprus","2005M03",1.0000
"Cyprus","2005M04",1.0000
"Cyprus","2005M05",1.0000
"Cyprus","2005M06",1.0000
"Cyprus","2005M07",1.0000
"Cyprus","2005M08",1.0000
"Cyprus","2005M09",1.0000
"Cyprus","2005M10",1.0000
"Cyprus","2005M11",1.0000
"Cyprus","2005M12",1.0000
"Cyprus","2006M01",1.0000
"Cyprus","2006M02",1.0000
"Cyprus","2006M03",1.0000
"Cyprus","2006M04",1.0000
"Cyprus","2006M05",1.0000
"Cyprus","2006M06",1.0000
"Cyprus","2006M07",1.0000
"Cyprus","2006M08",1.0000
"Cyprus","2006M09",1.0000
"Cyprus","2006M10",1.0000
"Cyprus","2006M11",1.0000
"Cyprus","2006M12",1.0000
"Cyprus","2007M01",1.0000
"Cyprus","2007M02",1.0000
"Cyprus","2007M03",1.0000
"Cyprus","2007M04",1.0000
"Cyprus","2007M05",1.0000
"Cyprus","2007M06",1.0000
